Id,MSSubClass,MSZoning,LotArea,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrType,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleCondition
2329,60,RL,9487,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,None,0,940,750,0,1690,1,0,2,1,3,1,Attchd,2000,RFn,2,442,Normal
2330,60,RL,9649,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,None,0,961,683,0,1644,0,0,2,1,3,1,Attchd,1999,RFn,2,460,Normal
2331,60,RL,12191,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,BrkFace,515,1779,772,0,2551,1,0,2,1,4,1,Attchd,1998,Fin,3,925,Normal
2332,60,RL,10557,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,BrkFace,422,1671,1407,0,3078,1,0,2,1,4,1,Attchd,1998,Fin,3,806,Normal
2333,60,RL,11002,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,None,0,1411,1171,0,2582,1,0,2,1,4,1,Attchd,1998,Fin,3,758,Normal
2334,60,RL,10790,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,BrkFace,275,1108,1277,0,2385,0,0,2,1,4,1,BuiltIn,1998,Fin,3,600,Normal
2335,60,RL,11762,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,BrkFace,309,1105,1097,0,2202,1,0,2,1,4,1,Attchd,1992,RFn,2,517,Normal
2336,60,RL,9044,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,BrkFace,526,1335,1203,0,2538,0,0,2,1,4,1,Attchd,1996,RFn,3,933,Normal
2337,20,RL,9910,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,None,0,1369,0,0,1369,0,0,2,0,3,1,Attchd,2007,Unf,2,605,Partial
2338,20,RL,11830,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,BrkFace,164,1542,0,0,1542,1,0,2,0,3,1,Attchd,2007,Unf,3,852,Partial
2339,20,RL,10612,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,BrkFace,248,1534,0,0,1534,0,0,2,0,3,1,Attchd,2006,Fin,2,484,Family
2340,20,RL,12291,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,BrkFace,754,1966,0,0,1966,1,0,2,0,1,1,Attchd,2007,Fin,3,1092,Partial
2341,20,RL,9965,Somerst,Feedr,Norm,1Fam,1Story,7,5,2007,2007,Gable,NA,NA,1528,0,0,1528,0,0,3,2,3,1,Attchd,2007,Unf,2,480,Partial
2342,20,RL,8847,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,BrkFace,148,1538,0,0,1538,1,0,2,0,3,1,Attchd,2005,RFn,2,484,Normal
2343,20,RL,8251,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,BrkFace,143,1506,0,0,1506,1,0,2,0,3,1,Attchd,2005,RFn,2,672,Normal
2344,60,RL,9605,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,None,0,982,995,0,1977,0,0,2,1,3,1,Attchd,2006,RFn,3,574,Family
2345,60,RL,8778,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,None,0,1302,528,0,1830,0,0,2,1,3,1,BuiltIn,2006,RFn,3,859,Normal
2346,20,FV,8640,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,None,0,1338,0,0,1338,0,0,2,0,3,1,Attchd,2007,RFn,2,598,Partial
2347,20,FV,9000,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,None,0,1335,0,0,1335,0,0,2,0,3,1,Attchd,2007,RFn,2,575,Partial
2348,60,FV,8640,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,None,0,896,896,0,1792,0,0,2,1,3,1,Attchd,2007,Fin,2,590,Partial
2349,60,FV,10411,Somerst,Norm,Norm,1Fam,2Story,5,5,2007,2007,Gable,None,0,725,863,0,1588,0,0,3,0,3,1,Attchd,2007,Unf,2,561,Partial
2350,60,FV,12217,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,NA,NA,955,925,0,1880,1,0,2,1,3,1,Attchd,2007,Fin,3,880,Partial
2351,20,FV,10440,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,None,0,1584,0,0,1584,0,0,2,0,2,1,Attchd,2007,Fin,2,594,Partial
2352,20,FV,11824,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,BrkFace,298,1685,0,0,1685,0,0,2,0,2,1,Attchd,2006,Fin,3,658,Normal
2353,60,FV,10625,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,BrkFace,353,1158,1285,0,2443,0,0,2,1,4,1,BuiltIn,2004,RFn,3,744,Normal
2354,20,RL,7500,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,None,0,1100,0,0,1100,0,0,1,1,3,1,NA,NA,NA,0,0,Partial
2355,20,RL,7500,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,None,0,1143,0,0,1143,0,0,1,1,3,1,NA,NA,NA,0,0,Normal
2356,20,RL,12450,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,BrkFace,126,1094,0,0,1094,1,0,1,0,3,1,Detchd,2004,Unf,2,576,Normal
2357,20,RL,7441,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,BrkFace,170,1486,0,0,1486,0,0,2,0,3,1,Attchd,2006,RFn,2,566,Normal
2358,60,RL,11613,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,None,0,920,900,0,1820,0,0,2,1,3,1,Attchd,1993,RFn,2,492,Normal
2359,160,RL,8012,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,None,0,630,636,0,1266,0,0,1,1,2,1,Attchd,1980,RFn,1,283,Normal
2360,20,RL,6285,Sawyer,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,None,0,894,0,0,894,1,0,1,0,2,1,Detchd,1979,Unf,1,308,Normal
2361,20,RL,7476,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,None,0,1040,0,0,1040,1,0,1,1,3,1,Detchd,1991,Fin,2,686,Normal
2362,60,RL,19522,Veenker,Norm,Norm,1Fam,2Story,7,5,1990,1990,Gable,BrkFace,272,1271,1232,0,2503,1,0,2,1,3,1,Attchd,1990,RFn,2,564,Normal
2363,20,RL,10751,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,BrkFace,44,1037,0,0,1037,1,0,1,0,2,1,Attchd,1974,RFn,2,431,Normal
2364,20,RL,12712,Sawyer,RRAe,Norm,1Fam,1Story,6,7,1973,2006,Gable,None,0,1055,0,0,1055,1,0,1,0,2,1,Attchd,1973,RFn,2,542,Abnorml
2365,120,FV,4379,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,None,0,1378,0,0,1378,1,0,2,0,2,1,Attchd,2004,Fin,2,540,Normal
2366,120,FV,3523,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,Stone,30,1151,0,0,1151,1,0,2,0,2,1,Attchd,2006,Fin,2,484,Partial
2367,120,FV,3784,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,Stone,36,1565,0,0,1565,1,0,2,0,2,1,Attchd,2006,Fin,2,476,Partial
2368,120,FV,3606,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,None,0,1352,0,0,1352,1,0,2,0,2,1,Attchd,2006,RFn,2,466,Partial
2369,120,FV,5330,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,NA,NA,1550,0,0,1550,0,0,2,1,2,1,Attchd,2007,Fin,2,528,Partial
2370,160,FV,2280,Somerst,Norm,Norm,Twnhs,2Story,6,5,1999,1999,Gable,BrkFace,342,757,744,0,1501,1,0,2,1,3,1,Detchd,1999,Unf,2,440,Normal
2371,160,FV,2117,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,BrkFace,216,769,804,0,1573,0,0,2,1,3,1,Detchd,2000,Unf,2,440,Normal
2372,20,FV,7321,Somerst,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,None,0,1358,0,0,1358,0,0,2,0,3,1,Detchd,1999,Unf,2,625,Normal
2373,60,FV,8010,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,None,0,1072,976,0,2048,1,0,2,1,3,1,Detchd,2003,Unf,2,552,Normal
2374,60,FV,8413,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,None,0,1220,1142,0,2362,1,0,2,1,3,1,Attchd,1998,RFn,2,1105,Normal
2375,120,RL,9466,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,None,0,1494,0,0,1494,1,0,1,1,1,1,Attchd,1994,Fin,2,478,Normal
2376,20,RL,12000,Veenker,Norm,Norm,1Fam,1Story,7,6,1980,1980,Hip,BrkFace,600,2362,0,0,2362,1,0,2,1,3,1,Attchd,1980,RFn,2,546,Normal
2377,20,RL,17778,Veenker,Norm,Norm,1Fam,1Story,8,5,1981,1981,Hip,None,0,2497,0,0,2497,1,0,2,0,2,1,Attchd,1981,RFn,2,676,Normal
2378,20,RL,11700,NWAmes,RRAn,Norm,1Fam,1Story,6,6,1968,1968,Gable,BrkFace,41,1152,0,0,1152,1,0,1,1,3,1,Attchd,1968,RFn,2,412,Normal
2379,60,RL,8000,NWAmes,PosA,Norm,1Fam,2Story,6,6,1970,1970,Gable,BrkFace,525,1403,1008,0,2411,1,0,2,1,4,1,Attchd,1970,RFn,2,570,Normal
2380,85,RL,8723,NWAmes,PosN,Norm,1Fam,SFoyer,6,6,1969,1969,Gable,None,0,1082,0,0,1082,1,0,1,0,3,1,Attchd,1969,Unf,2,480,Normal
2381,20,RL,11700,NWAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,BrkFace,196,1295,0,0,1295,1,0,1,1,3,1,Attchd,1968,Fin,2,528,Normal
2382,20,RL,11358,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,None,0,1610,0,0,1610,0,0,2,0,3,1,Attchd,1972,RFn,2,515,Normal
2383,20,RL,9547,NWAmes,Norm,Norm,1Fam,1Story,7,6,1993,1993,Gable,BrkFace,112,1594,0,0,1594,0,0,2,0,2,1,Attchd,1993,RFn,2,472,Normal
2384,60,RL,10530,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,BrkFace,194,1091,984,0,2075,1,0,2,1,3,1,Attchd,1993,Unf,2,473,Normal
2385,20,RL,10738,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,None,0,1093,0,0,1093,1,0,2,0,3,1,Attchd,1966,RFn,2,484,Normal
2386,20,RL,10800,NWAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,BrkFace,203,1052,0,0,1052,1,0,1,0,3,1,Attchd,1963,Fin,1,311,Normal
2387,20,RL,8050,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,None,0,1107,0,0,1107,1,0,1,0,3,1,Attchd,1967,RFn,1,308,Normal
2388,90,RL,10899,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,None,0,1224,0,0,1224,0,0,2,0,2,2,CarPort,1964,Unf,3,530,Normal
2389,20,RL,7450,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,None,0,1074,0,0,1074,0,0,1,0,2,1,Detchd,1966,Unf,2,396,Normal
2390,20,RL,14357,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,None,0,1187,0,0,1187,1,0,1,0,2,1,Attchd,1961,RFn,2,440,Normal
2391,20,RL,8243,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,BrkFace,56,964,0,0,964,0,0,1,0,3,1,Detchd,1985,Fin,2,784,Normal
2392,20,RL,8680,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,None,0,894,0,0,894,0,0,1,0,3,1,Detchd,1965,Unf,1,312,Normal
2393,20,RL,8800,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,BrkFace,202,1200,0,0,1200,0,1,2,0,3,1,Attchd,1966,RFn,2,440,Normal
2394,80,RL,9200,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,BrkFace,98,1042,0,0,1042,0,0,2,0,3,1,Attchd,1965,RFn,2,440,Normal
2395,60,RL,8800,NAmes,Norm,Norm,1Fam,2Story,6,7,1964,1997,Gable,BrkFace,306,845,1309,0,2154,0,0,2,1,5,1,Attchd,1964,RFn,2,539,Normal
2396,20,RL,11382,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,BrkFace,212,1374,0,0,1374,0,1,1,0,3,1,Attchd,1964,RFn,1,286,Normal
2397,20,RL,22002,NAmes,Norm,Norm,1Fam,1Story,6,7,1959,1991,Gable,BrkFace,136,1652,0,0,1652,1,0,1,1,3,1,Attchd,1959,RFn,2,510,Normal
2398,45,RL,12172,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1940,1996,Gable,None,0,908,0,0,908,0,0,1,0,2,1,Attchd,1975,Unf,2,512,Normal
2399,20,RL,5000,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,None,0,666,0,0,666,0,1,1,0,2,1,NA,NA,NA,0,0,Normal
2400,50,RL,3500,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,None,0,442,228,0,670,1,0,1,0,2,1,NA,NA,NA,0,0,Normal
2401,20,RL,5175,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,None,0,808,0,0,808,0,0,1,0,2,1,Detchd,1963,Unf,1,308,Normal
2402,20,RL,9600,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1955,Hip,BrkFace,176,1150,0,0,1150,1,0,1,0,2,1,Attchd,1955,Fin,1,288,Normal
2403,90,RL,8668,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,None,0,1560,0,0,1560,0,0,2,0,4,2,Detchd,1968,Unf,3,792,Normal
2404,85,RL,10050,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,BrkFace,87,1280,0,0,1280,0,1,2,0,3,1,Basment,1966,Fin,2,432,Normal
2405,80,RL,9600,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,BrkFace,291,1254,0,0,1254,1,0,1,0,3,1,Attchd,1961,RFn,2,525,Normal
2406,20,RL,8760,NAmes,Norm,Norm,1Fam,1Story,6,7,1957,1999,Gable,None,0,936,0,0,936,1,0,1,0,2,1,Attchd,1957,RFn,1,315,Normal
2407,20,RL,6860,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,BrkCmn,54,1008,0,0,1008,1,0,1,0,3,1,Detchd,1964,Unf,1,308,Normal
2408,20,RL,8250,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,None,0,1053,0,0,1053,1,0,1,0,3,1,2Types,1994,RFn,2,692,Normal
2409,20,RL,9100,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,BrkCmn,69,1144,0,0,1144,0,0,1,0,3,1,Attchd,1960,RFn,1,336,Normal
2410,20,RL,9736,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,BrkFace,289,1721,0,0,1721,0,0,1,0,4,1,Attchd,1957,Unf,2,464,Normal
2411,20,RL,9770,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,None,0,922,0,0,922,1,0,1,0,2,1,Attchd,1957,Unf,1,308,Normal
2412,20,RL,12198,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,None,0,1411,0,0,1411,0,0,1,0,3,1,Attchd,1955,RFn,1,310,Normal
2413,20,RL,10050,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Hip,None,0,1216,0,0,1216,1,0,1,0,3,1,Attchd,1955,RFn,1,336,Normal
2414,20,RL,11556,NAmes,Norm,Norm,1Fam,1Story,5,9,1953,2006,Gable,None,0,1154,0,0,1154,0,0,1,1,3,1,Detchd,1962,Unf,1,336,Normal
2415,90,RL,8078,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Hip,Stone,260,1560,0,0,1560,0,0,2,0,4,2,Detchd,1958,Unf,2,484,Normal
2416,20,RL,10950,NAmes,Norm,Norm,1Fam,1Story,6,6,1952,1952,Hip,None,0,948,0,0,948,0,0,1,0,2,1,Detchd,1952,Unf,2,410,Normal
2417,20,RL,7942,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,None,0,1040,0,0,1040,0,1,1,0,3,1,Attchd,1953,Fin,1,293,Normal
2418,20,RL,8540,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,None,0,925,0,0,925,1,0,1,0,3,1,Detchd,1956,Unf,1,252,Normal
2419,50,RL,7150,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1955,1955,Gable,None,0,1040,500,0,1540,1,0,1,0,4,1,Detchd,2002,Unf,1,352,Normal
2420,20,RL,8400,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,None,0,925,0,0,925,1,0,1,0,3,1,Attchd,1955,Unf,1,390,Normal
2421,20,RL,9532,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,None,0,1647,0,0,1647,1,0,1,0,3,1,Attchd,1953,Fin,1,280,Normal
2422,20,RL,15783,OldTown,Artery,Norm,1Fam,1Story,5,5,1952,1952,Gable,None,0,924,0,0,924,0,0,1,0,2,1,Detchd,1952,Unf,1,420,Normal
2423,50,RL,14190,OldTown,Artery,Norm,1Fam,1.5Fin,4,7,1890,2006,Gable,None,0,1000,544,0,1544,0,0,2,0,3,1,NA,NA,NA,0,0,Normal
2424,50,RL,12099,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,None,0,1216,0,512,1728,1,0,1,0,3,1,Attchd,1953,Unf,1,371,Normal
2425,70,RL,21281,NAmes,Norm,Norm,1Fam,2Story,5,4,1935,2007,Gable,None,0,1308,1778,0,3086,0,0,3,1,4,1,BuiltIn,2007,Unf,3,1200,Family
2426,50,RL,10284,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,None,0,845,436,0,1281,1,0,2,0,1,1,Detchd,1978,Unf,2,580,Abnorml
2427,70,RL,10800,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,None,0,751,783,0,1534,0,0,1,1,3,1,NA,NA,NA,0,0,Normal
2428,80,RL,10090,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,BrkFace,364,1035,616,0,1651,0,1,2,0,4,1,BuiltIn,1963,Unf,1,276,Normal
2429,20,RL,8700,NAmes,Norm,Norm,1Fam,1Story,5,7,1961,1961,Gable,BrkFace,53,888,0,0,888,0,1,1,0,3,1,Attchd,1961,Unf,1,240,Abnorml
2430,20,RL,8300,NAmes,Norm,Norm,1Fam,1Story,6,6,1968,1968,Gable,BrkFace,86,952,0,0,952,1,0,1,0,3,1,Attchd,1968,Unf,1,288,Normal
2431,20,RL,7200,NAmes,Norm,Norm,1Fam,1Story,5,3,1950,1950,Gable,None,0,1238,0,0,1238,0,0,1,1,3,1,Attchd,1950,Unf,1,357,Normal
2432,20,RL,7500,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2003,Hip,None,0,1040,0,0,1040,1,0,1,0,3,1,Attchd,1959,RFn,1,286,Normal
2433,20,RL,7315,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,None,0,1170,0,0,1170,0,1,1,0,3,1,Attchd,1958,RFn,1,338,Normal
2434,20,RL,7903,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,None,0,1242,0,0,1242,1,0,1,1,3,1,Attchd,1960,RFn,1,324,Family
2435,20,RL,8000,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,None,0,1377,0,0,1377,1,0,1,0,3,1,Attchd,1965,Unf,1,351,Normal
2436,20,RL,7000,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,None,0,925,0,0,925,0,0,1,0,3,1,Attchd,1961,Fin,1,300,Normal
2437,20,RL,6600,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,None,0,864,0,0,864,0,0,1,0,2,1,Detchd,1962,Unf,1,294,Normal
2438,85,RL,6760,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,None,0,936,0,0,936,1,0,1,0,3,1,Attchd,1962,RFn,1,288,Normal
2439,30,RM,6978,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,None,0,960,0,0,960,0,0,1,0,2,1,Detchd,1981,RFn,2,576,Normal
2440,50,RM,6000,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1927,1950,Gable,None,0,866,430,0,1296,0,0,1,0,3,1,Detchd,1980,Unf,2,576,Normal
2441,30,RM,4480,OldTown,Artery,Norm,1Fam,1Story,5,5,1922,1950,Gable,None,0,1022,0,0,1022,1,0,1,0,2,1,Detchd,1922,Unf,1,184,Normal
2442,30,RM,3153,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1990,Gable,None,0,967,0,0,967,0,0,1,0,2,1,Detchd,1920,Unf,1,180,Normal
2443,30,RM,7200,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,Stone,279,1072,0,0,1072,0,0,1,0,2,1,Detchd,1940,Unf,2,379,Normal
2444,50,RM,9000,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,None,0,680,494,0,1174,0,0,1,0,2,1,Detchd,2000,Unf,2,576,Normal
2445,50,RM,5925,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1900,1950,Gable,None,0,761,380,0,1141,0,0,1,0,3,1,Detchd,1930,Unf,1,252,Normal
2446,70,RM,9639,OldTown,Artery,Norm,1Fam,2Story,4,8,1900,1950,Gable,None,0,1156,642,0,1798,0,0,2,1,4,1,Detchd,1935,Unf,2,342,Normal
2447,70,RM,10337,OldTown,Norm,Norm,1Fam,2Story,8,9,1910,1999,Hip,None,0,909,863,0,1772,0,0,2,1,3,1,Detchd,1992,Unf,2,816,Normal
2448,70,RM,9863,OldTown,Norm,Norm,1Fam,2Story,6,6,1927,1950,Gambrel,None,0,914,728,0,1642,0,1,1,1,4,1,Detchd,1927,Unf,1,374,Abnorml
2449,70,RM,4571,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,None,0,616,616,0,1232,0,0,1,0,3,1,Detchd,1920,Unf,2,480,Normal
2450,50,RM,8398,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1990,Gable,None,0,991,659,0,1650,0,0,2,0,3,1,Detchd,1979,Unf,2,468,Normal
2451,70,RM,3600,OldTown,Norm,Norm,1Fam,2Story,5,7,1930,2005,Gambrel,None,0,687,671,0,1358,0,0,1,1,3,1,Detchd,2004,Unf,1,336,Partial
2452,75,RM,13500,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,None,0,1312,1142,0,2454,0,0,2,0,3,1,Attchd,1950,Unf,2,576,Normal
2453,20,RM,8626,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,None,1,968,0,0,968,0,0,1,0,2,1,Attchd,1956,Unf,1,331,Normal
2454,80,RM,11800,OldTown,Norm,Norm,1Fam,SLvl,4,7,1949,2002,Gable,None,0,1382,0,0,1382,0,0,2,0,1,1,Attchd,1957,RFn,1,384,Normal
2455,40,RL,6854,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,None,0,916,144,0,1060,1,0,1,0,1,1,Detchd,1969,Unf,1,308,Normal
2456,50,RM,8674,BrkSide,RRNn,Artery,1Fam,1.5Fin,5,6,1950,1950,Gable,None,0,910,525,0,1435,1,0,1,0,3,1,Detchd,1950,Unf,1,308,Normal
2457,50,RM,6125,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1939,1998,Gable,None,0,728,546,0,1274,0,0,2,0,3,1,Detchd,1939,Unf,1,224,Normal
2458,70,RM,6000,BrkSide,Norm,Norm,1Fam,2Story,6,6,1939,1950,Gable,None,0,608,624,0,1232,0,0,1,1,3,1,Attchd,1939,Unf,1,217,Normal
2459,45,RM,6120,BrkSide,Norm,Norm,1Fam,1.5Unf,5,7,1939,1950,Gable,None,0,884,0,0,884,0,0,1,0,2,1,Detchd,1939,Unf,1,240,Normal
2460,50,RM,6240,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,None,0,861,548,0,1409,1,0,1,1,3,1,Detchd,1968,Unf,2,528,Normal
2461,50,RM,6240,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,None,0,899,423,0,1322,1,0,1,0,4,1,Detchd,1939,Unf,1,280,Normal
2462,50,RM,6240,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,None,0,1014,412,0,1426,0,0,1,0,3,1,Detchd,1930,Unf,1,230,Normal
2463,50,RM,6120,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1926,1950,Gable,None,0,903,378,0,1281,1,0,1,0,2,1,Detchd,1926,Unf,2,379,Normal
2464,70,RM,7755,OldTown,Norm,Norm,1Fam,2Story,6,8,1918,1995,Gable,None,0,1100,1164,0,2264,0,0,2,1,4,1,Detchd,1950,Unf,1,408,Normal
2465,50,RL,8850,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,None,0,752,624,0,1376,0,0,1,0,3,1,Detchd,1977,Unf,2,576,Normal
2466,50,RL,8550,BrkSide,RRAn,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,None,0,960,356,0,1316,0,0,1,0,4,1,Detchd,1965,Unf,2,576,Family
2467,70,RM,5700,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,None,0,672,672,0,1344,1,0,1,1,3,1,Attchd,1979,Unf,2,456,Normal
2468,45,RM,5680,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,None,0,933,240,0,1173,0,0,2,0,3,1,Detchd,1920,Unf,1,240,AdjLand
2469,50,RM,5680,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,None,0,969,245,0,1214,0,0,1,0,2,1,Detchd,1920,Unf,1,216,AdjLand
2470,80,RM,13200,IDOTRR,Norm,Norm,1Fam,SLvl,6,6,1963,1963,Gable,BrkFace,234,1497,797,0,2294,0,0,3,0,5,1,Attchd,1963,Unf,2,658,Normal
2471,60,RM,9780,IDOTRR,Norm,Norm,1Fam,2Story,7,9,1950,2005,Gable,None,0,976,976,0,1952,0,0,1,1,4,1,Detchd,1950,Fin,1,299,Normal
2472,50,RM,10320,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1915,1950,Gable,None,0,1138,1042,0,2180,0,0,1,1,3,1,Detchd,2006,Unf,2,720,Normal
2473,190,RM,4330,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,None,0,838,477,0,1315,1,0,2,0,3,1,Detchd,1958,RFn,2,436,Abnorml
